alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
la-trade-tech-college-cafeteria-los-angeles,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]","{'latitude': 34.0330162, 'longitude': -118.2695847}",(213) 763-7000,5749.493932099357,HhfBC0OZk6GgG6Hwu1EUyA,https://s3-media2.fl.yelpcdn.com/bphoto/V-Z6NaApUi0BQCOfXOQ3zQ/o.jpg,False,"{'address1': '400 W Washington Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['400 W Washington Blvd', 'Los Angeles, CA 90015']}",LA Trade - Tech College Cafeteria,+12137637000,$,4.5,7,[],https://www.yelp.com/biz/la-trade-tech-college-cafeteria-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
tray-dtla-los-angeles-2,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]","{'latitude': 34.05135, 'longitude': -118.24405}",(213) 628-3059,7277.347137433101,l3zhNdd0c5nSVCYWga-QPQ,https://s3-media4.fl.yelpcdn.com/bphoto/H65wZVckdMZwPnkqQdpzBg/o.jpg,False,"{'address1': '100 S Main St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['100 S Main St', 'Los Angeles, CA 90012']}",Tray DTLA,+12136283059,,5.0,20,[],https://www.yelp.com/biz/tray-dtla-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
bunker-hill-bar-and-grill-los-angeles,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 34.050802, 'longitude': -118.253996}",(213) 688-2988,6322.545540139561,I_TuSSaSdjgM9h7C8mkX1A,https://s3-media2.fl.yelpcdn.com/bphoto/fcXc2IIKN5BNDnPM72tJ5A/o.jpg,False,"{'address1': '601 W 5th St', 'address2': 'Ste R 201', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['601 W 5th St', 'Ste R 201', 'Los Angeles, CA 90017']}",Bunker Hill Bar & Grill,+12136882988,$$,3.5,823,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/bunker-hill-bar-and-grill-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
tocaya-organica-hollywood-los-angeles-5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]","{'latitude': 34.09762, 'longitude': -118.33304}",(323) 472-5802,4169.5056542926,JAcMCVZqG79ZC3nY10p0rA,https://s3-media2.fl.yelpcdn.com/bphoto/-IoA2VpIwZ67NTrKuzxpDA/o.jpg,False,"{'address1': '6550 Sunset Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6550 Sunset Blvd', 'Los Angeles, CA 90028']}",Tocaya Organica - Hollywood,+13234725802,$$,4.0,116,"['delivery', 'pickup']",https://www.yelp.com/biz/tocaya-organica-hollywood-los-angeles-5?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
el-rinconcito-los-angeles-5,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 34.0764110758926, 'longitude': -118.30027833581}",(323) 507-4405,2548.3771197133738,w_V10-XK25ViRkaFmSsZ3Q,https://s3-media2.fl.yelpcdn.com/bphoto/k460IUkzDq0dot2EcK5ZLA/o.jpg,False,"{'address1': '4165 Beverly Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['4165 Beverly Blvd', 'Los Angeles, CA 90004']}",El Rinconcito,+13235074405,,4.5,14,[],https://www.yelp.com/biz/el-rinconcito-los-angeles-5?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
border-grill-los-angeles-11,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]","{'latitude': 33.94309113983, 'longitude': -118.410287328856}",(877) 672-7467,15517.26977363439,aGsF7qFOSqWi6bJH0v0L1Q,https://s3-media3.fl.yelpcdn.com/bphoto/iPZL-vFqQU8oq2H3YM7Dyw/o.jpg,False,"{'address1': '1 World Way', 'address2': '', 'address3': 'Central Concourse', 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['1 World Way', 'Central Concourse', 'Los Angeles, CA 90045']}",Border Grill,+18776727467,$$,3.0,151,[],https://www.yelp.com/biz/border-grill-los-angeles-11?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
masala-grill-los-angeles,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 34.05448, 'longitude': -118.35491}",(323) 954-7570,3193.408810566779,upl-3W-EGpSeKZD2jdI0rw,https://s3-media1.fl.yelpcdn.com/bphoto/JC0pPAu9JQgqL_wOCIgAew/o.jpg,False,"{'address1': '5607 San Vicente Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['5607 San Vicente Blvd', 'Los Angeles, CA 90019']}",Masala Grill,+13239547570,$$,4.5,152,"['delivery', 'pickup']",https://www.yelp.com/biz/masala-grill-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
the-tropic-truck-los-angeles-5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 34.1259460449219, 'longitude': -118.291015625}",(323) 477-6764,7193.980371228938,be_D6z3oa1ddbHGHaWOu5A,https://s3-media2.fl.yelpcdn.com/bphoto/o5fcJaclMbJFMV8tECsd0g/o.jpg,False,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90027']}",The Tropic Truck,+13234776764,$$,4.0,77,[],https://www.yelp.com/biz/the-tropic-truck-los-angeles-5?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
el-magalon-los-angeles,"[{'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 34.04757, 'longitude': -118.30489}",,2186.3624616670936,f8gdxCacF-MwaUr_QirWZQ,https://s3-media3.fl.yelpcdn.com/bphoto/64HOk1yk2KaML6SzANo4IQ/o.jpg,False,"{'address1': '2949 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['2949 W Pico Blvd', 'Los Angeles, CA 90006']}",El Magalon,,,5.0,1,[],https://www.yelp.com/biz/el-magalon-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
sweet-hands-and-jerk-los-angeles-2,"[{'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 34.0485458374023, 'longitude': -118.339988708496}",(646) 552-7752,2244.1898185687837,NBB8fPYQdJ-SfjmeMZ8JCQ,https://s3-media1.fl.yelpcdn.com/bphoto/7_f_bmoSQ4rP6HBqOLZH8w/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90019']}",Sweet Hands & Jerk,+16465527752,,5.0,5,"['delivery', 'pickup']",https://www.yelp.com/biz/sweet-hands-and-jerk-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
los-sanchos-los-angeles,"[{'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 34.068417, 'longitude': -118.2623042}",(213) 271-4396,5494.469766492537,K6UpTkGMTPt9wN3aqKkEmA,https://s3-media2.fl.yelpcdn.com/bphoto/QSO9zFMb8FBce_wg8usTIQ/o.jpg,False,"{'address1': '1642 W Temple St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1642 W Temple St', 'Los Angeles, CA 90026']}",Los Sanchos,+12132714396,,5.0,3,[],https://www.yelp.com/biz/los-sanchos-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
grill-masters-los-angeles,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 34.0284004211426, 'longitude': -118.354179382324}",(323) 428-3611,4905.761901632127,FKaePTSBVBuiwzsDBTGmdQ,https://s3-media1.fl.yelpcdn.com/bphoto/tE_HJJyjsTvVgyNEeByEoQ/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90016']}",Grill Masters,+13234283611,$,4.5,23,[],https://www.yelp.com/biz/grill-masters-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
trojan-grill-barbecue-los-angeles,"[{'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 34.0387725830078, 'longitude': -118.26114654541}",(310) 221-2879,5580.8995529348895,5wKfRJ0oDzWK1HzjI3fJhQ,https://s3-media2.fl.yelpcdn.com/bphoto/hlCNWP-UrwppGh5pAhkfmA/o.jpg,False,"{'address1': None, 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90015']}",Trojan Grill Barbecue,+13102212879,,5.0,10,[],https://www.yelp.com/biz/trojan-grill-barbecue-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
the-silver-lake-house-los-angeles,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 34.09026, 'longitude': -118.26783}",(323) 660-6622,5871.632125156884,TmDZlfdPWgvQvXrZZcDiGA,https://s3-media3.fl.yelpcdn.com/bphoto/oEo3lIzrY8tuj6yYvHzTvQ/o.jpg,False,"{'address1': '1737 Silver Lake Blvd', 'address2': 'Ste 1', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1737 Silver Lake Blvd', 'Ste 1', 'Los Angeles, CA 90026']}",The Silver Lake House,+13236606622,$$,4.5,46,"['delivery', 'pickup']",https://www.yelp.com/biz/the-silver-lake-house-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
odalys-hot-dogs-los-angeles,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]","{'latitude': 34.0413104627732, 'longitude': -118.265224979099}",,5643.609951333739,YlC0E3nk-h034HXry9eL4Q,https://s3-media4.fl.yelpcdn.com/bphoto/wpGpdFeWut1QdtZZHnot_Q/o.jpg,False,"{'address1': '12TH And', 'address2': 'Fl ower', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['12TH And', 'Fl ower', 'Los Angeles, CA 90015']}",Odalys Hot Dogs,,$,5.0,2,[],https://www.yelp.com/biz/odalys-hot-dogs-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
osaka-los-angeles-2,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 34.0631379, 'longitude': -118.298559}",(213) 263-2007,2109.2955735234586,Q00dQy5ae_dpW16FWayzNw,https://s3-media2.fl.yelpcdn.com/bphoto/-rv_oVDjCJNngVZZ6tD3fQ/o.jpg,False,"{'address1': '3500 W 6th St', 'address2': 'Ste 222', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3500 W 6th St', 'Ste 222', 'Los Angeles, CA 90020']}",Osaka,+12132632007,$,4.5,22,"['delivery', 'pickup']",https://www.yelp.com/biz/osaka-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
the-bucket-los-angeles-4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.1270164690227, 'longitude': -118.218476857206}",(323) 739-0660,11954.933401603821,v7IkZ9e5sBaGachZlpbl2A,https://s3-media2.fl.yelpcdn.com/bphoto/0hDDxfp5xoHpInKuzQYIKg/o.jpg,False,"{'address1': '4541 Eagle Rock Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90041', 'country': 'US', 'state': 'CA', 'display_address': ['4541 Eagle Rock Blvd', 'Los Angeles, CA 90041']}",The Bucket,+13237390660,,4.0,64,"['delivery', 'pickup']",https://www.yelp.com/biz/the-bucket-los-angeles-4?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
napa-valley-grille-los-angeles,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 34.0603866256743, 'longitude': -118.44353159259}",(310) 824-3322,11253.150714101457,HsrBr49livt6XtKbEzuHnQ,https://s3-media3.fl.yelpcdn.com/bphoto/ZtsOkBiARFnctJ5b62fk2A/o.jpg,False,"{'address1': '1100 Glendon Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1100 Glendon Ave', 'Ste 100', 'Los Angeles, CA 90024']}",Napa Valley Grille,+13108243322,$$,3.5,828,['delivery'],https://www.yelp.com/biz/napa-valley-grille-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
taco-stand-los-angeles-26,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 34.090389251709, 'longitude': -118.288986206055}",,4376.932603079968,spQZx3psKko8IKYbjb5V8g,https://s3-media2.fl.yelpcdn.com/bphoto/VOXfizV6bn37XszFk5C1Gg/o.jpg,False,"{'address1': '1018 North Madison Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90029', 'country': 'US', 'state': 'CA', 'display_address': ['1018 North Madison Ave', 'Los Angeles, CA 90029']}",Taco Stand,,$,5.0,20,[],https://www.yelp.com/biz/taco-stand-los-angeles-26?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
cart-for-a-cause-los-angeles,"[{'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 34.06108, 'longitude': -118.27747}",,3906.467990216575,00XZkNWokyC60KdXjYOyNw,https://s3-media2.fl.yelpcdn.com/bphoto/HYNB3EXTggZ6V4vHXU2mXQ/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90057', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90057']}",Cart for a Cause,,$,4.5,9,[],https://www.yelp.com/biz/cart-for-a-cause-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
chef-josette-los-angeles-2,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 34.0259167, 'longitude': -118.3609167}",(323) 655-7777,5385.514341114609,ZktjYLKRmz--Od27K_4oYw,https://s3-media3.fl.yelpcdn.com/bphoto/kt62W4H-2dA1eDWJEopsDw/o.jpg,False,"{'address1': '3024 S Cochran Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['3024 S Cochran Ave', 'Los Angeles, CA 90016']}",Chef Josette,+13236557777,,4.5,16,"['delivery', 'pickup']",https://www.yelp.com/biz/chef-josette-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
wok-on-fire-los-angeles,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 34.0519238780468, 'longitude': -118.376214272031}",(310) 289-0102,5191.350562289,1Rwxq4faQHJrxCWcJXPMww,https://s3-media4.fl.yelpcdn.com/bphoto/ncSMaokoOf-xWvcQuwptWg/o.jpg,False,"{'address1': '1447 S La Cienega Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90035', 'country': 'US', 'state': 'CA', 'display_address': ['1447 S La Cienega Blvd', 'Los Angeles, CA 90035']}",Wok On Fire,+13102890102,$$,3.5,279,"['delivery', 'pickup']",https://www.yelp.com/biz/wok-on-fire-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
88-restaurant-los-angeles,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 34.056847, 'longitude': -118.28302}",(213) 388-0888,3572.8335089069715,fxlD3KE4oHQNOQoE-Z6Wzg,https://s3-media2.fl.yelpcdn.com/bphoto/ClnrMbUIRJ43Zq9ScOqwOg/o.jpg,False,"{'address1': '2520 W 8th St', 'address2': 'Ste109', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90057', 'country': 'US', 'state': 'CA', 'display_address': ['2520 W 8th St', 'Ste109', 'Los Angeles, CA 90057']}",88 Restaurant,+12133880888,$,5.0,16,[],https://www.yelp.com/biz/88-restaurant-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
okiboru-house-of-tsukemen-los-angeles,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 34.0595197, 'longitude': -118.2399294}",(213) 988-7212,7506.637228375105,B3vmKseloP879mIcXCi6nA,https://s3-media1.fl.yelpcdn.com/bphoto/ToteUkDiUxs2ZImDwXc4eA/o.jpg,False,"{'address1': '635 N Broadway', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['635 N Broadway', 'Los Angeles, CA 90012']}",Okiboru House of Tsukemen,+12139887212,$$,4.5,179,[],https://www.yelp.com/biz/okiboru-house-of-tsukemen-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
fortuna-pollo-grill-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.00263, 'longitude': -118.24232}",(323) 846-4918,9799.953047355772,qVpLSgAnnOgtUuNgb0k1Pg,https://s3-media1.fl.yelpcdn.com/bphoto/x4zBhjuv6OPmeRLmyOhB3w/o.jpg,False,"{'address1': '4501 Staunton Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90058', 'country': 'US', 'state': 'CA', 'display_address': ['4501 Staunton Ave', 'Los Angeles, CA 90058']}",Fortuna Pollo Grill,+13238464918,,5.0,1,[],https://www.yelp.com/biz/fortuna-pollo-grill-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
geisha-japanese-restaurant-los-angeles-3,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]","{'latitude': 34.06068, 'longitude': -118.30621}",(213) 427-0288,1393.8538203685384,kocns-nuaLILWrJsCRhd_Q,https://s3-media3.fl.yelpcdn.com/bphoto/fkMW_45ujax_HPRmJTbRxw/o.jpg,False,"{'address1': '3680 Wilshire Blvd', 'address2': 'Ste 201', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3680 Wilshire Blvd', 'Ste 201', 'Los Angeles, CA 90010']}",Geisha Japanese Restaurant,+12134270288,$$$,4.5,87,[],https://www.yelp.com/biz/geisha-japanese-restaurant-los-angeles-3?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
younggoos-naju-gomtang-zero-nine-los-angeles-3,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 34.06876, 'longitude': -118.30948}",(213) 908-5269,1333.0367053174225,yxmQoAeM43AqZu4SowGuqg,https://s3-media3.fl.yelpcdn.com/bphoto/QYsAN30kNJye9qSCZNLYyg/o.jpg,False,"{'address1': '301 S Western Ave', 'address2': 'Ste 104', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['301 S Western Ave', 'Ste 104', 'Los Angeles, CA 90020']}",Younggoo's Naju Gomtang - Zero Nine,+12139085269,$$,4.5,43,"['delivery', 'pickup']",https://www.yelp.com/biz/younggoos-naju-gomtang-zero-nine-los-angeles-3?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
torelli-trattoria-los-angeles-2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tuscan', 'title': 'Tuscan'}]","{'latitude': 34.08388, 'longitude': -118.3528}",(323) 433-7065,3806.0164641400484,EEI-UkF6LwdCohI8y0b52g,https://s3-media4.fl.yelpcdn.com/bphoto/9RpIGriItFsHGPSRgntklQ/o.jpg,False,"{'address1': '7469 Melrose Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['7469 Melrose Ave', 'Los Angeles, CA 90046']}",Torelli Trattoria,+13234337065,,5.0,38,"['delivery', 'pickup']",https://www.yelp.com/biz/torelli-trattoria-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
el-charro-restaurant-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0572875, 'longitude': -118.2694768}",(213) 292-0668,4815.469498795295,X0uDdyc0qh1wRwi6STzC2Q,https://s3-media2.fl.yelpcdn.com/bphoto/T7YL0RyAgRQ94yXiSqfWtQ/o.jpg,False,"{'address1': '1621 W 6th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['1621 W 6th St', 'Los Angeles, CA 90017']}",El Charro Restaurant,+12132920668,$,4.0,97,"['delivery', 'pickup']",https://www.yelp.com/biz/el-charro-restaurant-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
dedicated-dannys-bacon-wrapped-hotdogs-los-angeles,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]","{'latitude': 34.0554504394531, 'longitude': -118.24723815918}",(323) 590-7369,6922.413203173947,RHMP6xV5Q58L18OUWQXKNA,https://s3-media1.fl.yelpcdn.com/bphoto/wIJKfHlMV4_FesXeKCRigA/o.jpg,False,"{'address1': '111 N Hill St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['111 N Hill St', 'Los Angeles, CA 90012']}",Dedicated Danny's Bacon Wrapped Hotdogs,+13235907369,$,5.0,37,[],https://www.yelp.com/biz/dedicated-dannys-bacon-wrapped-hotdogs-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
